t,deaths,cases,cases_cum,nCFR,case_adj,cases_adj_cum,date
402,283,7387,281244,0.03831054555299851,47166.666666666664,10161833.333333334,2021-02-05
403,216,6134,287378,0.035213563743071406,36000.0,10197833.333333334,2021-02-06
404,239,6418,293796,0.03723901526955438,39833.333333333336,10237666.666666668,2021-02-07
405,285,9306,303102,0.030625402965828497,47500.0,10285166.666666668,2021-02-08
406,264,7921,311023,0.03332912511046585,44000.0,10329166.666666668,2021-02-09
407,415,11109,322132,0.03735709784859123,69166.66666666667,10398333.333333334,2021-02-10
408,240,7746,329878,0.030983733539891558,40000.0,10438333.333333334,2021-02-11
409,287,9626,339504,0.0298150841471016,47833.333333333336,10486166.666666668,2021-02-12
410,252,7923,347427,0.03180613404013631,42000.0,10528166.666666668,2021-02-13
411,310,8201,355628,0.037800268259968295,51666.666666666664,10579833.333333334,2021-02-14
412,402,12531,368159,0.032080440507541295,67000.0,10646833.333333334,2021-02-15
413,293,9072,377231,0.032297178130511466,48833.333333333336,10695666.666666668,2021-02-16
414,322,9819,387050,0.03279356349933802,53666.666666666664,10749333.333333334,2021-02-17
415,406,11463,398513,0.03541830236412807,67666.66666666667,10817000.0,2021-02-18
416,355,11516,410029,0.030826675929142063,59166.666666666664,10876166.666666666,2021-02-19
417,552,13811,423840,0.03996814133661574,92000.0,10968166.666666666,2021-02-20
418,338,9425,433265,0.03586206896551724,56333.333333333336,11024500.0,2021-02-21
419,444,13414,446679,0.033099746533472495,74000.0,11098500.0,2021-02-22
420,353,10535,457214,0.03350735643094447,58833.33333333333,11157333.333333334,2021-02-23
421,383,10702,467916,0.035787703233040556,63833.33333333333,11221166.666666668,2021-02-24
422,468,12911,480827,0.036248160483308804,78000.0,11299166.666666668,2021-02-25
423,497,13343,494170,0.03724799520347748,82833.33333333333,11382000.000000002,2021-02-26
424,448,11556,505726,0.03876773970231914,74666.66666666667,11456666.666666668,2021-02-27
425,580,14303,520029,0.040550933370621545,96666.66666666667,11553333.333333334,2021-02-28
426,931,22662,542691,0.04108198746800812,155166.66666666666,11708500.0,2021-03-01
427,584,14525,557216,0.0402065404475043,97333.33333333333,11805833.333333334,2021-03-02
428,496,14090,571306,0.03520227111426544,82666.66666666667,11888500.0,2021-03-03
429,532,13695,585001,0.038846294267981016,88666.66666666667,11977166.666666666,2021-03-04
430,670,17345,602346,0.038627846641683485,111666.66666666667,12088833.333333332,2021-03-05
431,537,13573,615919,0.039563839976423786,89500.0,12178333.333333332,2021-03-06
432,548,12868,628787,0.042586260491140816,91333.33333333333,12269666.666666666,2021-03-07
433,674,17990,646777,0.03746525847693163,112333.33333333333,12382000.0,2021-03-08
434,587,14929,661706,0.03931944537477393,97833.33333333333,12479833.333333334,2021-03-09
435,932,19420,681126,0.04799176107106076,155333.33333333334,12635166.666666668,2021-03-10
436,560,13589,694715,0.04120980204577231,93333.33333333333,12728500.000000002,2021-03-11
437,604,16873,711588,0.035796835180465836,100666.66666666667,12829166.666666668,2021-03-12
438,572,14007,725595,0.04083672449489541,95333.33333333333,12924500.000000002,2021-03-13
439,553,13445,739040,0.041130531796206765,92166.66666666667,13016666.666666668,2021-03-14
440,755,20039,759079,0.03767653076500824,125833.33333333333,13142500.000000002,2021-03-15
441,546,14016,773095,0.0389554794520548,91000.0,13233500.000000002,2021-03-16
442,574,13910,787005,0.04126527677929547,95666.66666666667,13329166.666666668,2021-03-17
443,583,15024,802029,0.03880457933972311,97166.66666666667,13426333.333333334,2021-03-18
444,633,15745,817774,0.04020323912353128,105500.0,13531833.333333334,2021-03-19
445,831,18433,836207,0.04508218955134813,138500.0,13670333.333333334,2021-03-20
446,506,11550,847757,0.04380952380952381,84333.33333333333,13754666.666666668,2021-03-21
447,586,16090,863847,0.03642013673088875,97666.66666666667,13852333.333333334,2021-03-22
448,513,13028,876875,0.039376727049431993,85500.0,13937833.333333334,2021-03-23
449,536,12419,889294,0.043159674692004185,89333.33333333333,14027166.666666668,2021-03-24
450,665,14438,903732,0.046059010943343956,110833.33333333333,14138000.000000002,2021-03-25
451,524,13854,917586,0.03782301140464848,87333.33333333333,14225333.333333336,2021-03-26
452,456,10846,928432,0.04204314954822054,76000.0,14301333.333333336,2021-03-27
453,513,11148,939580,0.04601722282023681,85500.0,14386833.333333336,2021-03-28
454,516,13067,952647,0.039488788551312465,86000.0,14472833.333333336,2021-03-29
455,479,11617,964264,0.0412326762503228,79833.33333333333,14552666.66666667,2021-03-30
456,412,10836,975100,0.03802141011443337,68666.66666666667,14621333.333333336,2021-03-31
457,792,18095,993195,0.04376899696048632,132000.0,14753333.333333336,2021-04-01
458,513,12831,1006026,0.03998129530044424,85500.0,14838833.333333336,2021-04-02
459,493,12149,1018175,0.04057947156144539,82166.66666666667,14921000.000000002,2021-04-03
460,483,12466,1030641,0.03874538745387454,80500.0,15001500.000000002,2021-04-04
461,538,16308,1046949,0.03298994358597008,89666.66666666667,15091166.666666668,2021-04-05
462,439,12214,1059163,0.03594236122482397,73166.66666666667,15164333.333333334,2021-04-06
463,439,11280,1070443,0.03891843971631206,73166.66666666667,15237500.0,2021-04-07
464,445,12617,1083060,0.0352698739795514,74166.66666666667,15311666.666666666,2021-04-08
465,478,13688,1096748,0.034921098772647576,79666.66666666667,15391333.333333332,2021-04-09
466,658,15410,1112158,0.042699545749513304,109666.66666666667,15500999.999999998,2021-04-10
467,391,10206,1122364,0.03831079757005683,65166.666666666664,15566166.666666664,2021-04-11
468,421,13950,1136314,0.03017921146953405,70166.66666666667,15636333.33333333,2021-04-12
469,360,10864,1147178,0.03313696612665685,60000.0,15696333.33333333,2021-04-13
470,377,11084,1158262,0.034012991699747384,62833.33333333333,15759166.666666664,2021-04-14
471,476,12630,1170892,0.037688044338875695,79333.33333333333,15838499.999999998,2021-04-15
472,392,12343,1183235,0.03175889167949445,65333.33333333333,15903833.333333332,2021-04-16
473,315,10124,1193359,0.03111418411694982,52500.0,15956333.333333332,2021-04-17
474,367,10586,1203945,0.03466843000188929,61166.666666666664,16017499.999999998,2021-04-18
475,372,13547,1217492,0.02745995423340961,62000.0,16079499.999999998,2021-04-19
476,529,14723,1232215,0.03593017727365347,88166.66666666667,16167666.666666664,2021-04-20
477,297,9406,1241621,0.03157559004890496,49500.0,16217166.666666664,2021-04-21
478,370,11745,1253366,0.031502767134951044,61666.666666666664,16278833.33333333,2021-04-22
479,340,12922,1266288,0.026311716452561522,56666.666666666664,16335499.999999996,2021-04-23
480,339,11734,1278022,0.028890403954320777,56500.0,16391999.999999996,2021-04-24
481,406,12366,1290388,0.032831958596150734,67666.66666666667,16459666.666666662,2021-04-25
482,325,13971,1304359,0.02326247226397538,54166.666666666664,16513833.333333328,2021-04-26
483,351,11283,1315642,0.031108747673491092,58500.0,16572333.333333328,2021-04-27
484,350,11444,1327086,0.0305837119888151,58333.33333333333,16630666.666666662,2021-04-28
485,303,10451,1337537,0.028992440914745,50500.0,16681166.666666662,2021-04-29
486,395,14194,1351731,0.02782865999718191,65833.33333333333,16746999.999999996,2021-04-30
487,574,16724,1368455,0.034321932552021046,95666.66666666667,16842666.666666664,2021-05-01
488,347,12061,1380516,0.02877041704667938,57833.333333333336,16900499.999999996,2021-05-02
489,350,14885,1395401,0.0235136042996305,58333.33333333333,16958833.33333333,2021-05-03
490,319,12482,1407883,0.0255568017945842,53166.666666666664,17011999.999999996,2021-05-04
491,410,13715,1421598,0.02989427633977397,68333.33333333333,17080333.33333333,2021-05-05
492,335,12709,1434307,0.02635927295617279,55833.333333333336,17136166.66666666,2021-05-06
493,336,14246,1448553,0.023585567878702793,56000.0,17192166.66666666,2021-05-07
494,357,13825,1462378,0.025822784810126582,59500.0,17251666.66666666,2021-05-08
495,361,13784,1476162,0.026189785258270457,60166.666666666664,17311833.33333333,2021-05-09
496,598,21645,1497807,0.02762762762762763,99666.66666666667,17411499.999999996,2021-05-10
497,371,14063,1511870,0.026381284221005476,61833.33333333333,17473333.33333333,2021-05-11
498,404,14246,1526116,0.028358837568440265,67333.33333333333,17540666.66666666,2021-05-12
499,386,14144,1540260,0.027290723981900453,64333.33333333333,17604999.999999993,2021-05-13
500,358,16884,1557144,0.021203506278133145,59666.666666666664,17664666.66666666,2021-05-14
501,460,17918,1575062,0.02567250809242103,76666.66666666667,17741333.33333333,2021-05-15
502,345,14642,1589704,0.02356235486955334,57500.0,17798833.33333333,2021-05-16
503,429,18793,1608497,0.022827648592561058,71500.0,17870333.33333333,2021-05-17
504,360,16184,1624681,0.022244191794364803,60000.0,17930333.33333333,2021-05-18
505,319,15543,1640224,0.020523708421797595,53166.666666666664,17983499.999999996,2021-05-19
506,536,20174,1660398,0.02656885099633191,89333.33333333333,18072833.33333333,2021-05-20
507,337,16737,1677135,0.020135030172671327,56166.666666666664,18128999.999999996,2021-05-21
508,332,14950,1692085,0.022207357859531773,55333.333333333336,18184333.33333333,2021-05-22
509,307,13712,1705797,0.022389148191365227,51166.666666666664,18235499.999999996,2021-05-23
510,365,18028,1723825,0.020246283558908364,60833.33333333333,18296333.33333333,2021-05-24
511,439,17562,1741387,0.024997152943856054,73166.66666666667,18369499.999999996,2021-05-25
512,328,14009,1755396,0.023413519880077092,54666.666666666664,18424166.666666664,2021-05-26
513,346,13706,1769102,0.025244418502845468,57666.666666666664,18481833.333333332,2021-05-27
514,340,16201,1785303,0.02098635886673662,56666.666666666664,18538500.0,2021-05-28
515,260,12145,1797448,0.02140798682585426,43333.333333333336,18581833.333333332,2021-05-29
516,297,12040,1809488,0.024667774086378737,49500.0,18631333.333333332,2021-05-30
517,336,14605,1824093,0.023005819924683327,56000.0,18687333.333333332,2021-05-31
518,513,18407,1842500,0.027869832129081326,85500.0,18772833.333333332,2021-06-01
519,335,13655,1856155,0.024533138044672283,55833.333333333336,18828666.666666664,2021-06-02
520,285,12553,1868708,0.022703736158687166,47500.0,18876166.666666664,2021-06-03
521,327,14671,1883379,0.02228886919773703,54500.0,18930666.666666664,2021-06-04
522,299,13565,1896944,0.02204201990416513,49833.333333333336,18980499.999999996,2021-06-05
523,282,11894,1908838,0.023709433327728267,47000.0,19027499.999999996,2021-06-06
524,272,14416,1923254,0.018867924528301886,45333.333333333336,19072833.33333333,2021-06-07
525,267,11616,1934870,0.022985537190082644,44500.0,19117333.33333333,2021-06-08
526,256,11080,1945950,0.023104693140794223,42666.666666666664,19159999.999999996,2021-06-09
527,364,14302,1960252,0.025450985876101246,60666.666666666664,19220666.666666664,2021-06-10
528,224,11706,1971958,0.01913548607551683,37333.333333333336,19257999.999999996,2021-06-11
529,222,10683,1982641,0.020780679584386407,37000.0,19294999.999999996,2021-06-12
530,215,9714,1992355,0.02213300391187976,35833.333333333336,19330833.33333333,2021-06-13
531,240,12551,2004906,0.01912198231216636,40000.0,19370833.33333333,2021-06-14
532,252,10520,2015426,0.023954372623574145,42000.0,19412833.33333333,2021-06-15
533,195,9133,2024559,0.02135114420234315,32500.0,19445333.33333333,2021-06-16
534,196,9179,2033738,0.021353088571739842,32666.666666666664,19477999.999999996,2021-06-17
535,224,10654,2044392,0.02102496714848883,37333.333333333336,19515333.33333333,2021-06-18
536,168,8707,2053099,0.019294820259561273,28000.0,19543333.33333333,2021-06-19
537,267,9796,2062895,0.027256022866476114,44500.0,19587833.33333333,2021-06-20
538,195,9044,2071939,0.02156125608137992,32500.0,19620333.33333333,2021-06-21
539,141,7714,2079653,0.018278454757583613,23500.0,19643833.33333333,2021-06-22
540,129,7409,2087062,0.017411256579835336,21500.0,19665333.33333333,2021-06-23
541,147,7067,2094129,0.020800905617659543,24500.0,19689833.33333333,2021-06-24
542,197,8862,2102991,0.022229744978560145,32833.333333333336,19722666.66666666,2021-06-25
543,168,7607,2110598,0.022084921782568687,28000.0,19750666.66666666,2021-06-26
544,130,6243,2116841,0.02082332212077527,21666.666666666668,19772333.33333333,2021-06-27
545,181,8430,2125271,0.021470937129300118,30166.666666666664,19802499.999999996,2021-06-28
546,121,6046,2131317,0.020013231888852134,20166.666666666668,19822666.666666664,2021-06-29
547,150,7032,2138349,0.021331058020477817,25000.0,19847666.666666664,2021-06-30
548,237,8987,2147336,0.026371425392233225,39500.0,19887166.666666664,2021-07-01
549,158,7481,2154817,0.021120171100120304,26333.333333333332,19913499.999999996,2021-07-02
550,143,6552,2161369,0.021825396825396824,23833.333333333332,19937333.33333333,2021-07-03
551,126,6004,2167373,0.020986009327115255,21000.0,19958333.33333333,2021-07-04
552,155,8145,2175518,0.019030079803560467,25833.333333333332,19984166.66666666,2021-07-05
553,106,6192,2181710,0.017118863049095608,17666.666666666668,20001833.33333333,2021-07-06
554,122,5902,2187612,0.020670958996950185,20333.333333333332,20022166.66666666,2021-07-07
555,123,6170,2193782,0.01993517017828201,20500.0,20042666.66666666,2021-07-08
556,118,6705,2200487,0.017598806860551826,19666.666666666668,20062333.33333333,2021-07-09
557,191,7781,2208268,0.024546973396735637,31833.333333333332,20094166.66666666,2021-07-10
558,79,5251,2213519,0.015044753380308513,13166.666666666666,20107333.33333333,2021-07-11
559,112,7184,2220703,0.015590200445434299,18666.666666666668,20125999.999999996,2021-07-12
560,96,5414,2226117,0.01773180642777983,16000.0,20141999.999999996,2021-07-13
561,104,5072,2231189,0.02050473186119874,17333.333333333332,20159333.33333333,2021-07-14
562,125,5888,2237077,0.021229619565217392,20833.333333333332,20180166.66666666,2021-07-15
563,79,5680,2242757,0.013908450704225353,13166.666666666666,20193333.33333333,2021-07-16
564,94,4913,2247670,0.019132912680643193,15666.666666666666,20208999.999999996,2021-07-17
565,100,4666,2252336,0.021431633090441493,16666.666666666668,20225666.666666664,2021-07-18
566,103,6043,2258379,0.01704451431408241,17166.666666666668,20242833.333333332,2021-07-19
567,135,5753,2264132,0.02346601772988006,22500.0,20265333.333333332,2021-07-20
568,84,4087,2268219,0.02055297284071446,14000.0,20279333.333333332,2021-07-21
569,91,4123,2272342,0.022071307300509338,15166.666666666666,20294500.0,2021-07-22
570,76,4465,2276807,0.01702127659574468,12666.666666666666,20307166.666666668,2021-07-23
571,73,3709,2280516,0.019681854947425182,12166.666666666666,20319333.333333336,2021-07-24
572,81,4165,2284681,0.019447779111644657,13500.0,20332833.333333336,2021-07-25
573,73,4311,2288992,0.016933426119229877,12166.666666666666,20345000.000000004,2021-07-26
574,77,3523,2292515,0.021856372409877946,12833.333333333334,20357833.333333336,2021-07-27
575,55,3373,2295888,0.01630595908686629,9166.666666666666,20367000.000000004,2021-07-28
576,70,3214,2299102,0.021779713752333542,11666.666666666666,20378666.66666667,2021-07-29
577,70,3633,2302735,0.019267822736030827,11666.666666666666,20390333.33333334,2021-07-30
578,57,2923,2305658,0.019500513171399246,9500.0,20399833.33333334,2021-07-31
579,100,4290,2309948,0.023310023310023312,16666.666666666668,20416500.000000007,2021-08-01
580,85,3753,2313701,0.022648547828403944,14166.666666666666,20430666.666666675,2021-08-02
581,62,2962,2316663,0.020931802835921675,10333.333333333334,20441000.000000007,2021-08-03
582,70,2751,2319414,0.02544529262086514,11666.666666666666,20452666.666666675,2021-08-04
583,76,3014,2322428,0.025215660252156602,12666.666666666666,20465333.333333343,2021-08-05
584,57,3318,2325746,0.017179023508137433,9500.0,20474833.333333343,2021-08-06
585,54,2662,2328408,0.0202854996243426,9000.0,20483833.333333343,2021-08-07
586,62,2850,2331258,0.02175438596491228,10333.333333333334,20494166.666666675,2021-08-08
587,61,3492,2334750,0.017468499427262314,10166.666666666666,20504333.333333343,2021-08-09
588,73,3519,2338269,0.020744529695936344,12166.666666666666,20516500.00000001,2021-08-10
589,30,2385,2340654,0.012578616352201259,5000.0,20521500.00000001,2021-08-11
590,37,2677,2343331,0.013821441912588718,6166.666666666667,20527666.66666668,2021-08-12
591,99,5712,2349043,0.017331932773109245,16500.0,20544166.66666668,2021-08-13
