,cases,deaths,cases_cum,case_adj,case_adj_cum,date
172,5162,146,326543,24333.333333333332,2869666.666666668,2020-08-16
173,4083,137,330626,22833.333333333332,2892500.0000000014,2020-08-17
174,3998,148,334624,24666.666666666668,2917166.666666668,2020-08-18
175,3407,152,338031,25333.333333333332,2942500.0000000014,2020-08-19
176,5109,194,343140,32333.333333333332,2974833.333333335,2020-08-20
177,4227,135,347367,22500.0,2997333.333333335,2020-08-21
178,3597,136,350964,22666.666666666668,3020000.0000000014,2020-08-22
179,4072,116,355036,19333.333333333332,3039333.333333335,2020-08-23
180,4355,136,359391,22666.666666666668,3062000.0000000014,2020-08-24
181,5583,200,364974,33333.333333333336,3095333.333333335,2020-08-25
182,4250,145,369224,24166.666666666668,3119500.0000000014,2020-08-26
183,4601,167,373825,27833.333333333332,3147333.333333335,2020-08-27
184,3819,136,377644,22666.666666666668,3170000.0000000014,2020-08-28
185,4333,158,381977,26333.333333333332,3196333.333333335,2020-08-29
186,4070,125,386047,20833.333333333332,3217166.6666666684,2020-08-30
187,4589,149,390636,24833.333333333332,3242000.000000002,2020-08-31
188,3802,150,394438,25000.0,3267000.000000002,2020-09-01
189,3329,124,397767,20666.666666666668,3287666.6666666684,2020-09-02
190,5849,196,403616,32666.666666666664,3320333.333333335,2020-09-03
191,4034,122,407650,20333.333333333332,3340666.6666666684,2020-09-04
192,4140,153,411790,25500.0,3366166.6666666684,2020-09-05
193,3787,154,415577,25666.666666666668,3391833.333333335,2020-09-06
194,4351,135,419928,22500.0,3414333.333333335,2020-09-07
195,4104,140,424032,23333.333333333332,3437666.6666666684,2020-09-08
196,3048,118,427080,19666.666666666668,3457333.333333335,2020-09-09
197,4452,140,431532,23333.333333333332,3480666.6666666684,2020-09-10
198,3748,140,435280,23333.333333333332,3504000.000000002,2020-09-11
199,3295,95,438575,15833.333333333332,3519833.3333333354,2020-09-12
200,5243,209,443818,34833.333333333336,3554666.666666669,2020-09-13
201,3811,127,447629,21166.666666666668,3575833.3333333354,2020-09-14
202,3168,105,450797,17500.0,3593333.3333333354,2020-09-15
203,2907,93,453704,15500.0,3608833.3333333354,2020-09-16
204,4114,115,457818,19166.666666666668,3628000.000000002,2020-09-17
