,cases,deaths,cases_cum,case_adj,case_adj_cum,date
435,5401,261,1832910,43500.0,13250499.999999994,2021-05-06
436,6185,277,1839095,46166.666666666664,13296666.66666666,2021-05-07
437,5958,284,1845053,47333.333333333336,13343999.999999994,2021-05-08
438,6084,280,1851137,46666.666666666664,13390666.66666666,2021-05-09
439,8544,386,1859681,64333.33333333333,13454999.999999994,2021-05-10
440,6448,322,1866129,53666.666666666664,13508666.66666666,2021-05-11
441,6541,299,1872670,49833.333333333336,13558499.999999994,2021-05-12
442,6511,286,1879181,47666.666666666664,13606166.66666666,2021-05-13
443,7798,329,1886979,54833.333333333336,13660999.999999994,2021-05-14
444,7531,344,1894510,57333.333333333336,13718333.333333328,2021-05-15
445,6538,297,1901048,49500.0,13767833.333333328,2021-05-16
446,8403,355,1909451,59166.666666666664,13826999.999999994,2021-05-17
447,7455,342,1916906,57000.0,13883999.999999994,2021-05-18
448,6781,292,1923687,48666.666666666664,13932666.66666666,2021-05-19
449,7939,432,1931626,72000.0,14004666.66666666,2021-05-20
450,7483,305,1939109,50833.333333333336,14055499.999999994,2021-05-21
451,6913,299,1946022,49833.333333333336,14105333.333333328,2021-05-22
452,7040,321,1953062,53500.0,14158833.333333328,2021-05-23
453,9297,397,1962359,66166.66666666667,14224999.999999994,2021-05-24
454,8826,386,1971185,64333.33333333333,14289333.333333328,2021-05-25
455,7916,342,1979101,57000.0,14346333.333333328,2021-05-26
456,8111,312,1987212,52000.0,14398333.333333328,2021-05-27
457,9312,369,1996524,61500.0,14459833.333333328,2021-05-28
458,7577,290,2004101,48333.333333333336,14508166.666666662,2021-05-29
459,7287,340,2011388,56666.666666666664,14564833.333333328,2021-05-30
460,9074,380,2020462,63333.33333333333,14628166.666666662,2021-05-31
461,9824,472,2030286,78666.66666666667,14706833.333333328,2021-06-01
462,8818,302,2039104,50333.333333333336,14757166.666666662,2021-06-02
463,7681,327,2046785,54500.0,14811666.666666662,2021-06-03
464,8833,359,2055618,59833.33333333333,14871499.999999996,2021-06-04
465,8301,284,2063919,47333.333333333336,14918833.33333333,2021-06-05
466,7860,298,2071779,49666.666666666664,14968499.999999996,2021-06-06
467,9054,275,2080833,45833.333333333336,15014333.33333333,2021-06-07
468,7249,260,2088082,43333.333333333336,15057666.666666664,2021-06-08
469,7014,289,2095096,48166.666666666664,15105833.33333333,2021-06-09
470,7681,315,2102777,52500.0,15158333.33333333,2021-06-10
471,7358,281,2110135,46833.333333333336,15205166.666666664,2021-06-11
472,6697,232,2116832,38666.666666666664,15243833.33333333,2021-06-12
473,6037,220,2122869,36666.666666666664,15280499.999999996,2021-06-13
474,8050,246,2130919,41000.0,15321499.999999996,2021-06-14
475,6794,264,2137713,44000.0,15365499.999999996,2021-06-15
476,6269,221,2143982,36833.333333333336,15402333.33333333,2021-06-16
477,5906,219,2149888,36500.0,15438833.33333333,2021-06-17
478,6980,246,2156868,41000.0,15479833.33333333,2021-06-18
479,6050,201,2162918,33500.0,15513333.33333333,2021-06-19
480,6438,253,2169356,42166.666666666664,15555499.999999996,2021-06-20
481,6764,190,2176120,31666.666666666664,15587166.666666662,2021-06-21
482,5410,185,2181530,30833.333333333332,15617999.999999996,2021-06-22
483,4843,191,2186373,31833.333333333332,15649833.33333333,2021-06-23
484,5017,177,2191390,29500.0,15679333.33333333,2021-06-24
485,5371,182,2196761,30333.333333333332,15709666.666666664,2021-06-25
486,4432,170,2201193,28333.333333333332,15737999.999999998,2021-06-26
487,3865,140,2205058,23333.333333333332,15761333.333333332,2021-06-27
488,4984,170,2210042,28333.333333333332,15789666.666666666,2021-06-28
489,3736,112,2213778,18666.666666666668,15808333.333333332,2021-06-29
490,4153,156,2217931,26000.0,15834333.333333332,2021-06-30
491,5024,238,2222955,39666.666666666664,15873999.999999998,2021-07-01
492,4743,163,2227698,27166.666666666668,15901166.666666664,2021-07-02
493,4109,159,2231807,26500.0,15927666.666666664,2021-07-03
494,3915,159,2235722,26500.0,15954166.666666664,2021-07-04
495,4881,186,2240603,31000.0,15985166.666666664,2021-07-05
496,3994,145,2244597,24166.666666666668,16009333.33333333,2021-07-06
497,3917,141,2248514,23500.0,16032833.33333333,2021-07-07
498,4041,140,2252555,23333.333333333332,16056166.666666664,2021-07-08
499,4325,144,2256880,24000.0,16080166.666666664,2021-07-09
500,4190,151,2261070,25166.666666666668,16105333.33333333,2021-07-10
501,3395,109,2264465,18166.666666666668,16123499.999999996,2021-07-11
502,4562,146,2269027,24333.333333333332,16147833.33333333,2021-07-12
503,3507,105,2272534,17500.0,16165333.33333333,2021-07-13
504,3345,113,2275879,18833.333333333332,16184166.666666664,2021-07-14
505,3398,134,2279277,22333.333333333332,16206499.999999998,2021-07-15
506,3339,126,2282616,21000.0,16227499.999999998,2021-07-16
507,2924,119,2285540,19833.333333333332,16247333.333333332,2021-07-17
508,3025,112,2288565,18666.666666666668,16265999.999999998,2021-07-18
509,3652,122,2292217,20333.333333333332,16286333.333333332,2021-07-19
510,3478,155,2295695,25833.333333333332,16312166.666666666,2021-07-20
511,2913,100,2298608,16666.666666666668,16328833.333333332,2021-07-21
512,2801,121,2301409,20166.666666666668,16348999.999999998,2021-07-22
513,3310,100,2304719,16666.666666666668,16365666.666666664,2021-07-23
514,2769,93,2307488,15500.0,16381166.666666664,2021-07-24
515,2844,124,2310332,20666.666666666668,16401833.33333333,2021-07-25
516,3131,114,2313463,19000.0,16420833.33333333,2021-07-26
517,2742,95,2316205,15833.333333333332,16436666.666666664,2021-07-27
518,2661,122,2318866,20333.333333333332,16456999.999999998,2021-07-28
519,2381,105,2321247,17500.0,16474499.999999998,2021-07-29
520,2817,103,2324064,17166.666666666668,16491666.666666664,2021-07-30
521,2677,107,2326741,17833.333333333332,16509499.999999998,2021-07-31
522,3497,172,2330238,28666.666666666668,16538166.666666664,2021-08-01
523,3526,99,2333764,16500.0,16554666.666666664,2021-08-02
524,2848,97,2336612,16166.666666666666,16570833.33333333,2021-08-03
525,2675,100,2339287,16666.666666666668,16587499.999999996,2021-08-04
526,2938,104,2342225,17333.333333333332,16604833.33333333,2021-08-05
527,2742,93,2344967,15500.0,16620333.33333333,2021-08-06
528,2307,67,2347274,11166.666666666666,16631499.999999996,2021-08-07
529,2512,105,2349786,17500.0,16648999.999999996,2021-08-08
530,2963,98,2352749,16333.333333333332,16665333.33333333,2021-08-09
531,2893,105,2355642,17500.0,16682833.33333333,2021-08-10
532,2145,77,2357787,12833.333333333334,16695666.666666664,2021-08-11
533,2266,91,2360053,15166.666666666666,16710833.33333333,2021-08-12
534,4856,140,2364909,23333.333333333332,16734166.666666664,2021-08-13
