,cases,deaths,cases_cum,case_adj,case_adj_cum,date
430,12301,536,2736209,89333.33333333333,28054333.333333336,2021-05-01
431,14302,665,2750511,110833.33333333333,28276000.000000004,2021-05-02
432,13720,524,2764231,87333.33333333333,28450666.66666667,2021-05-03
433,10717,456,2774948,76000.0,28602666.66666667,2021-05-04
434,11121,513,2786069,85500.0,28773666.66666667,2021-05-05
435,12915,516,2798984,86000.0,28945666.66666667,2021-05-06
436,11395,479,2810379,79833.33333333333,29105333.33333334,2021-05-07
437,10643,412,2821022,68666.66666666667,29242666.66666667,2021-05-08
438,17765,792,2838787,132000.0,29506666.66666667,2021-05-09
439,12718,513,2851505,85500.0,29677666.66666667,2021-05-10
440,11923,493,2863428,82166.66666666667,29842000.000000004,2021-05-11
441,12250,483,2875678,80500.0,30003000.000000004,2021-05-12
442,15934,538,2891612,89666.66666666667,30182333.333333336,2021-05-13
443,12005,439,2903617,73166.66666666667,30328666.666666668,2021-05-14
444,10993,439,2914610,73166.66666666667,30475000.0,2021-05-15
445,12389,445,2926999,74166.66666666667,30623333.333333332,2021-05-16
446,13373,478,2940372,79666.66666666667,30782666.666666664,2021-05-17
447,15204,658,2955576,109666.66666666667,31001999.999999996,2021-05-18
448,10029,391,2965605,65166.666666666664,31132333.33333333,2021-05-19
449,13687,421,2979292,70166.66666666667,31272666.66666666,2021-05-20
450,10689,360,2989981,60000.0,31392666.66666666,2021-05-21
451,10858,377,3000839,62833.33333333333,31518333.33333333,2021-05-22
452,12488,476,3013327,79333.33333333333,31676999.999999996,2021-05-23
453,12113,392,3025440,65333.33333333333,31807666.666666664,2021-05-24
454,9952,315,3035392,52500.0,31912666.666666664,2021-05-25
455,10439,367,3045831,61166.666666666664,32034999.999999996,2021-05-26
456,13306,372,3059137,62000.0,32158999.999999996,2021-05-27
457,14467,529,3073604,88166.66666666667,32335333.33333333,2021-05-28
458,9267,297,3082871,49500.0,32434333.33333333,2021-05-29
459,11474,370,3094345,61666.666666666664,32557666.66666666,2021-05-30
460,12633,340,3106978,56666.666666666664,32670999.999999993,2021-05-31
461,11498,339,3118476,56500.0,32783999.999999993,2021-06-01
462,12083,406,3130559,67666.66666666667,32919333.333333325,2021-06-02
463,13572,325,3144131,54166.666666666664,33027666.666666657,2021-06-03
464,10986,351,3155117,58500.0,33144666.666666657,2021-06-04
465,11194,350,3166311,58333.33333333333,33261333.333333325,2021-06-05
466,10141,303,3176452,50500.0,33362333.333333325,2021-06-06
467,13746,395,3190198,65833.33333333333,33493999.999999993,2021-06-07
468,16230,574,3206428,95666.66666666667,33685333.33333333,2021-06-08
469,11696,347,3218124,57833.333333333336,33800999.99999999,2021-06-09
470,14287,350,3232411,58333.33333333333,33917666.66666666,2021-06-10
471,11953,319,3244364,53166.666666666664,34023999.99999999,2021-06-11
472,13223,410,3257587,68333.33333333333,34160666.66666666,2021-06-12
473,12170,335,3269757,55833.333333333336,34272333.33333332,2021-06-13
474,13752,336,3283509,56000.0,34384333.33333332,2021-06-14
475,13354,357,3296863,59500.0,34503333.33333332,2021-06-15
476,13316,361,3310179,60166.666666666664,34623666.66666666,2021-06-16
477,20814,598,3330993,99666.66666666667,34822999.99999999,2021-06-17
478,13598,371,3344591,61833.33333333333,34946666.66666666,2021-06-18
479,13682,404,3358273,67333.33333333333,35081333.33333332,2021-06-19
480,13634,386,3371907,64333.33333333333,35209999.999999985,2021-06-20
481,16272,358,3388179,59666.666666666664,35329333.33333332,2021-06-21
482,17213,460,3405392,76666.66666666667,35482666.66666666,2021-06-22
483,14063,345,3419455,57500.0,35597666.66666666,2021-06-23
484,18027,429,3437482,71500.0,35740666.66666666,2021-06-24
485,15495,360,3452977,60000.0,35860666.66666666,2021-06-25
486,14928,319,3467905,53166.666666666664,35966999.99999999,2021-06-26
487,19448,536,3487353,89333.33333333333,36145666.66666666,2021-06-27
488,16027,337,3503380,56166.666666666664,36257999.99999999,2021-06-28
489,14308,332,3517688,55333.333333333336,36368666.66666666,2021-06-29
490,13202,307,3530890,51166.666666666664,36470999.99999999,2021-06-30
491,17281,365,3548171,60833.33333333333,36592666.66666666,2021-07-01
492,16804,439,3564975,73166.66666666667,36738999.99999999,2021-07-02
493,13388,328,3578363,54666.666666666664,36848333.33333333,2021-07-03
494,13128,346,3591491,57666.666666666664,36963666.666666664,2021-07-04
495,15457,340,3606948,56666.666666666664,37077000.0,2021-07-05
496,11601,260,3618549,43333.333333333336,37163666.666666664,2021-07-06
497,11536,297,3630085,49500.0,37262666.666666664,2021-07-07
498,13914,336,3643999,56000.0,37374666.666666664,2021-07-08
499,17470,513,3661469,85500.0,37545666.666666664,2021-07-09
500,13091,335,3674560,55833.333333333336,37657333.33333333,2021-07-10
501,12082,285,3686642,47500.0,37752333.33333333,2021-07-11
502,14065,327,3700707,54500.0,37861333.33333333,2021-07-12
503,13090,299,3713797,49833.333333333336,37960999.99999999,2021-07-13
504,11474,282,3725271,47000.0,38054999.99999999,2021-07-14
505,13816,272,3739087,45333.333333333336,38145666.66666666,2021-07-15
506,11156,267,3750243,44500.0,38234666.66666666,2021-07-16
507,10648,256,3760891,42666.666666666664,38319999.99999999,2021-07-17
508,13738,364,3774629,60666.666666666664,38441333.33333333,2021-07-18
509,11257,224,3785886,37333.333333333336,38515999.99999999,2021-07-19
510,10348,222,3796234,37000.0,38589999.99999999,2021-07-20
511,9383,215,3805617,35833.333333333336,38661666.66666666,2021-07-21
512,12074,240,3817691,40000.0,38741666.66666666,2021-07-22
513,10115,252,3827806,42000.0,38825666.66666666,2021-07-23
514,8781,195,3836587,32500.0,38890666.66666666,2021-07-24
515,8803,196,3845390,32666.666666666664,38955999.99999999,2021-07-25
516,10264,224,3855654,37333.333333333336,39030666.66666666,2021-07-26
517,8434,168,3864088,28000.0,39086666.66666666,2021-07-27
518,9442,267,3873530,44500.0,39175666.66666666,2021-07-28
519,8668,195,3882198,32500.0,39240666.66666666,2021-07-29
520,7436,141,3889634,23500.0,39287666.66666666,2021-07-30
521,7054,129,3896688,21500.0,39330666.66666666,2021-07-31
522,6850,147,3903538,24500.0,39379666.66666666,2021-08-01
523,8581,197,3912119,32833.333333333336,39445333.33333332,2021-08-02
524,7372,168,3919491,28000.0,39501333.33333332,2021-08-03
525,6052,130,3925543,21666.666666666668,39544666.66666666,2021-08-04
526,8183,181,3933726,30166.666666666664,39604999.99999999,2021-08-05
527,5837,121,3939563,20166.666666666668,39645333.33333333,2021-08-06
528,6760,150,3946323,25000.0,39695333.33333333,2021-08-07
529,8681,237,3955004,39500.0,39774333.33333333,2021-08-08
530,7225,158,3962229,26333.333333333332,39826999.99999999,2021-08-09
531,6389,143,3968618,23833.333333333332,39874666.66666666,2021-08-10
532,5829,126,3974447,21000.0,39916666.66666666,2021-08-11
533,7863,155,3982310,25833.333333333332,39968333.33333332,2021-08-12
534,5991,106,3988301,17666.666666666668,40003666.66666666,2021-08-13
535,5698,122,3993999,20333.333333333332,40044333.33333332,2021-08-14
536,5974,123,3999973,20500.0,40085333.33333332,2021-08-15
537,6512,118,4006485,19666.666666666668,40124666.66666666,2021-08-16
538,7549,191,4014034,31833.333333333332,40188333.33333332,2021-08-17
539,5126,79,4019160,13166.666666666666,40214666.66666666,2021-08-18
540,6957,112,4026117,18666.666666666668,40251999.99999999,2021-08-19
541,5232,96,4031349,16000.0,40283999.99999999,2021-08-20
542,4930,104,4036279,17333.333333333332,40318666.66666666,2021-08-21
543,5717,125,4041996,20833.333333333332,40360333.33333332,2021-08-22
544,5522,79,4047518,13166.666666666666,40386666.66666666,2021-08-23
545,4790,94,4052308,15666.666666666666,40417999.99999999,2021-08-24
546,4578,100,4056886,16666.666666666668,40451333.33333333,2021-08-25
547,5853,103,4062739,17166.666666666668,40485666.666666664,2021-08-26
548,5533,135,4068272,22500.0,40530666.666666664,2021-08-27
549,3925,84,4072197,14000.0,40558666.666666664,2021-08-28
550,3960,91,4076157,15166.666666666666,40589000.0,2021-08-29
551,4310,76,4080467,12666.666666666666,40614333.333333336,2021-08-30
552,3587,73,4084054,12166.666666666666,40638666.66666667,2021-08-31
553,4022,81,4088076,13500.0,40665666.66666667,2021-09-01
554,4136,73,4092212,12166.666666666666,40690000.00000001,2021-09-02
555,3403,77,4095615,12833.333333333334,40715666.66666667,2021-09-03
556,3265,55,4098880,9166.666666666666,40734000.00000001,2021-09-04
557,3113,70,4101993,11666.666666666666,40757333.33333334,2021-09-05
558,3497,70,4105490,11666.666666666666,40780666.66666668,2021-09-06
559,2804,57,4108294,9500.0,40799666.66666668,2021-09-07
560,4175,100,4112469,16666.666666666668,40833000.000000015,2021-09-08
561,3580,85,4116049,14166.666666666666,40861333.33333335,2021-09-09
562,2836,62,4118885,10333.333333333334,40882000.000000015,2021-09-10
563,2638,70,4121523,11666.666666666666,40905333.33333335,2021-09-11
564,2906,76,4124429,12666.666666666666,40930666.66666669,2021-09-12
565,3184,57,4127613,9500.0,40949666.66666669,2021-09-13
566,2577,54,4130190,9000.0,40967666.66666669,2021-09-14
567,2781,62,4132971,10333.333333333334,40988333.33333335,2021-09-15
568,3320,61,4136291,10166.666666666666,41008666.66666669,2021-09-16
569,3381,73,4139672,12166.666666666666,41033000.00000002,2021-09-17
570,2266,30,4141938,5000.0,41043000.00000002,2021-09-18
571,2571,37,4144509,6166.666666666667,41055333.33333336,2021-09-19
572,5513,99,4150022,16500.0,41088333.33333336,2021-09-20
