,cases,deaths,cases_cum,case_adj,case_adj_cum,date
441,4969,288,1610085,48000.0,14352499.999999998,2021-05-12
442,4870,268,1614955,44666.666666666664,14397166.666666664,2021-05-13
443,5303,277,1620258,46166.666666666664,14443333.33333333,2021-05-14
444,4329,265,1624587,44166.666666666664,14487499.999999996,2021-05-15
445,4270,276,1628857,46000.0,14533499.999999996,2021-05-16
446,3871,239,1632728,39833.333333333336,14573333.33333333,2021-05-17
447,5268,292,1637996,48666.666666666664,14621999.999999996,2021-05-18
448,6236,420,1644232,70000.0,14691999.999999996,2021-05-19
449,4897,244,1649129,40666.666666666664,14732666.666666662,2021-05-20
450,5877,319,1655006,53166.666666666664,14785833.333333328,2021-05-21
451,4800,255,1659806,42500.0,14828333.333333328,2021-05-22
452,4896,287,1664702,47833.333333333336,14876166.666666662,2021-05-23
453,4604,257,1669306,42833.333333333336,14918999.999999996,2021-05-24
454,5425,250,1674731,41666.666666666664,14960666.666666662,2021-05-25
455,5157,285,1679888,47500.0,15008166.666666662,2021-05-26
456,5386,310,1685274,51666.666666666664,15059833.333333328,2021-05-27
457,7377,437,1692651,72833.33333333333,15132666.666666662,2021-05-28
458,4928,280,1697579,46666.666666666664,15179333.333333328,2021-05-29
459,5053,287,1702632,47833.333333333336,15227166.666666662,2021-05-30
460,5032,239,1707664,39833.333333333336,15266999.999999996,2021-05-31
461,6170,306,1713834,51000.0,15317999.999999996,2021-06-01
462,6278,321,1720112,53500.0,15371499.999999996,2021-06-02
463,5547,287,1725659,47833.333333333336,15419333.33333333,2021-06-03
464,6469,311,1732128,51833.333333333336,15471166.666666664,2021-06-04
465,5665,305,1737793,50833.333333333336,15521999.999999998,2021-06-05
466,5232,273,1743025,45500.0,15567499.999999998,2021-06-06
467,6581,382,1749606,63666.666666666664,15631166.666666664,2021-06-07
468,5995,288,1755601,48000.0,15679166.666666664,2021-06-08
469,5477,253,1761078,42166.666666666664,15721333.33333333,2021-06-09
470,5517,258,1766595,43000.0,15764333.33333333,2021-06-10
471,6765,304,1773360,50666.666666666664,15814999.999999996,2021-06-11
472,6658,331,1780018,55166.666666666664,15870166.666666662,2021-06-12
473,5676,256,1785694,42666.666666666664,15912833.333333328,2021-06-13
474,5632,272,1791326,45333.333333333336,15958166.666666662,2021-06-14
475,6743,286,1798069,47666.666666666664,16005833.333333328,2021-06-15
476,5610,227,1803679,37833.333333333336,16043666.666666662,2021-06-16
477,5249,196,1808928,32666.666666666664,16076333.333333328,2021-06-17
478,6226,268,1815154,44666.666666666664,16120999.999999994,2021-06-18
479,7519,373,1822673,62166.666666666664,16183166.66666666,2021-06-19
480,5616,269,1828289,44833.333333333336,16227999.999999994,2021-06-20
481,5071,238,1833360,39666.666666666664,16267666.66666666,2021-06-21
482,6145,272,1839505,45333.333333333336,16312999.999999994,2021-06-22
483,6005,225,1845510,37500.0,16350499.999999994,2021-06-23
484,5654,219,1851164,36500.0,16386999.999999994,2021-06-24
485,6284,246,1857448,41000.0,16427999.999999994,2021-06-25
486,5073,230,1862521,38333.333333333336,16466333.333333328,2021-06-26
487,4692,207,1867213,34500.0,16500833.333333328,2021-06-27
488,5502,256,1872715,42666.666666666664,16543499.999999994,2021-06-28
489,5094,170,1877809,28333.333333333332,16571833.333333328,2021-06-29
490,4673,191,1882482,31833.333333333332,16603666.666666662,2021-06-30
491,4450,181,1886932,30166.666666666664,16633833.333333328,2021-07-01
492,5432,202,1892364,33666.666666666664,16667499.999999994,2021-07-02
493,4713,190,1897077,31666.666666666664,16699166.66666666,2021-07-03
494,3879,147,1900956,24500.0,16723666.66666666,2021-07-04
495,3869,147,1904825,24500.0,16748166.66666666,2021-07-05
496,4682,197,1909507,32833.333333333336,16780999.999999993,2021-07-06
497,4153,142,1913660,23666.666666666668,16804666.66666666,2021-07-07
498,4849,212,1918509,35333.333333333336,16839999.999999993,2021-07-08
499,4541,162,1923050,27000.0,16866999.999999993,2021-07-09
500,3627,149,1926677,24833.333333333332,16891833.333333325,2021-07-10
501,3383,150,1930060,25000.0,16916833.333333325,2021-07-11
502,3355,160,1933415,26666.666666666668,16943499.999999993,2021-07-12
503,4264,177,1937679,29500.0,16972999.999999993,2021-07-13
504,3635,121,1941314,20166.666666666668,16993166.66666666,2021-07-14
505,3051,102,1944365,17000.0,17010166.66666666,2021-07-15
506,3905,135,1948270,22500.0,17032666.66666666,2021-07-16
507,2805,97,1951075,16166.666666666666,17048833.33333333,2021-07-17
508,3323,121,1954398,20166.666666666668,17068999.999999996,2021-07-18
509,4059,204,1958457,34000.0,17102999.999999996,2021-07-19
510,3791,147,1962248,24500.0,17127499.999999996,2021-07-20
511,3182,135,1965430,22500.0,17149999.999999996,2021-07-21
512,3191,142,1968621,23666.666666666668,17173666.666666664,2021-07-22
513,4083,164,1972704,27333.333333333332,17200999.999999996,2021-07-23
514,2945,123,1975649,20500.0,17221499.999999996,2021-07-24
515,3077,127,1978726,21166.666666666668,17242666.666666664,2021-07-25
516,3112,131,1981838,21833.333333333332,17264499.999999996,2021-07-26
517,3423,102,1985261,17000.0,17281499.999999996,2021-07-27
518,3945,171,1989206,28500.0,17309999.999999996,2021-07-28
519,3012,107,1992218,17833.333333333332,17327833.33333333,2021-07-29
520,3898,119,1996116,19833.333333333332,17347666.66666666,2021-07-30
521,3065,115,1999181,19166.666666666668,17366833.33333333,2021-07-31
522,2811,100,2001992,16666.666666666668,17383499.999999996,2021-08-01
523,3068,119,2005060,19833.333333333332,17403333.33333333,2021-08-02
524,3010,120,2008070,20000.0,17423333.33333333,2021-08-03
525,2850,98,2010920,16333.333333333332,17439666.66666666,2021-08-04
526,2794,115,2013714,19166.666666666668,17458833.33333333,2021-08-05
527,3337,125,2017051,20833.333333333332,17479666.66666666,2021-08-06
528,3145,157,2020196,26166.666666666668,17505833.33333333,2021-08-07
529,2397,101,2022593,16833.333333333332,17522666.66666666,2021-08-08
530,2527,115,2025120,19166.666666666668,17541833.33333333,2021-08-09
531,2809,108,2027929,18000.0,17559833.33333333,2021-08-10
532,2622,114,2030551,19000.0,17578833.33333333,2021-08-11
533,2757,120,2033308,20000.0,17598833.33333333,2021-08-12
534,3007,120,2036315,20000.0,17618833.33333333,2021-08-13
535,2376,103,2038691,17166.666666666668,17635999.999999996,2021-08-14
536,2258,115,2040949,19166.666666666668,17655166.666666664,2021-08-15
537,1914,92,2042863,15333.333333333332,17670499.999999996,2021-08-16
538,2437,126,2045300,21000.0,17691499.999999996,2021-08-17
539,2411,136,2047711,22666.666666666668,17714166.666666664,2021-08-18
540,3523,194,2051234,32333.333333333332,17746499.999999996,2021-08-19
541,3193,133,2054427,22166.666666666668,17768666.666666664,2021-08-20
542,2509,105,2056936,17500.0,17786166.666666664,2021-08-21
543,2239,125,2059175,20833.333333333332,17806999.999999996,2021-08-22
544,2478,113,2061653,18833.333333333332,17825833.33333333,2021-08-23
545,2695,117,2064348,19500.0,17845333.33333333,2021-08-24
546,2415,115,2066763,19166.666666666668,17864499.999999996,2021-08-25
547,2508,116,2069271,19333.333333333332,17883833.33333333,2021-08-26
548,3010,118,2072281,19666.666666666668,17903499.999999996,2021-08-27
549,2870,162,2075151,27000.0,17930499.999999996,2021-08-28
550,2076,98,2077227,16333.333333333332,17946833.33333333,2021-08-29
551,2245,118,2079472,19666.666666666668,17966499.999999996,2021-08-30
552,5076,193,2084548,32166.666666666664,17998666.666666664,2021-08-31
