,cases,deaths,cases_cum,case_adj,case_adj_cum,date
425,35723,1655,9941784,275833.3333333333,72399999.99999997,2021-04-26
426,29912,1427,9971696,237833.3333333333,72637833.3333333,2021-04-27
427,29938,1528,10001634,254666.66666666666,72892499.99999997,2021-04-28
428,38661,1614,10040295,269000.0,73161499.99999997,2021-04-29
429,40613,2166,10080908,361000.0,73522499.99999997,2021-04-30
430,28441,1370,10109349,228333.33333333334,73750833.3333333,2021-05-01
431,33224,1496,10142573,249333.3333333333,74000166.66666663,2021-05-02
432,36344,1542,10178917,257000.0,74257166.66666663,2021-05-03
433,33006,1481,10211923,246833.3333333333,74503999.99999996,2021-05-04
434,34100,1624,10246023,270666.6666666667,74774666.66666663,2021-05-05
435,39069,1566,10285092,261000.0,75035666.66666663,2021-05-06
436,31907,1468,10316999,244666.66666666666,75280333.3333333,2021-05-07
437,32026,1575,10349025,262500.0,75542833.3333333,2021-05-08
438,29005,1261,10378030,210166.66666666666,75752999.99999997,2021-05-09
439,38900,1674,10416930,279000.0,76031999.99999997,2021-05-10
440,44830,2372,10461760,395333.3333333333,76427333.3333333,2021-05-11
441,33989,1519,10495749,253166.66666666666,76680499.99999997,2021-05-12
442,41878,1671,10537627,278500.0,76958999.99999997,2021-05-13
443,34828,1438,10572455,239666.66666666666,77198666.66666664,2021-05-14
444,37695,1767,10610150,294500.0,77493166.66666664,2021-05-15
445,34680,1483,10644830,247166.66666666666,77740333.33333331,2021-05-16
446,39673,1572,10684503,262000.0,78002333.33333331,2021-05-17
447,37854,1599,10722357,266500.0,78268833.33333331,2021-05-18
448,38251,1587,10760608,264500.0,78533333.33333331,2021-05-19
449,57236,2390,10817844,398333.3333333333,78931666.66666664,2021-05-20
450,38508,1584,10856352,264000.0,79195666.66666664,2021-05-21
451,39329,1683,10895681,280500.0,79476166.66666664,2021-05-22
452,39459,1593,10935140,265500.0,79741666.66666664,2021-05-23
453,47271,1784,10982411,297333.3333333333,80038999.99999997,2021-05-24
454,48510,1927,11030921,321166.6666666667,80360166.66666664,2021-05-25
455,40352,1605,11071273,267500.0,80627666.66666664,2021-05-26
456,51565,1839,11122838,306500.0,80934166.66666664,2021-05-27
457,44520,1763,11167358,293833.3333333333,81227999.99999997,2021-05-28
458,41805,1495,11209163,249166.66666666666,81477166.66666664,2021-05-29
459,53095,2313,11262258,385500.0,81862666.66666664,2021-05-30
460,46595,1630,11308853,271666.6666666667,82134333.33333331,2021-05-31
461,41683,1546,11350536,257666.66666666666,82391999.99999999,2021-06-01
462,40397,1515,11390933,252500.0,82644499.99999999,2021-06-02
463,52512,1761,11443445,293500.0,82937999.99999999,2021-06-03
464,50764,1936,11494209,322666.6666666667,83260666.66666666,2021-06-04
465,42817,1588,11537026,264666.6666666667,83525333.33333333,2021-06-05
466,42576,1582,11579602,263666.6666666667,83789000.0,2021-06-06
467,49401,1720,11629003,286666.6666666667,84075666.66666667,2021-06-07
468,39004,1344,11668007,224000.0,84299666.66666667,2021-06-08
469,37673,1449,11705680,241500.0,84541166.66666667,2021-06-09
470,46111,1636,11751791,272666.6666666667,84813833.33333334,2021-06-10
471,53848,2308,11805639,384666.6666666667,85198500.00000001,2021-06-11
472,43355,1541,11848994,256833.3333333333,85455333.33333334,2021-06-12
473,38906,1425,11887900,237500.0,85692833.33333334,2021-06-13
474,45508,1535,11933408,255833.3333333333,85948666.66666667,2021-06-14
475,42491,1365,11975899,227500.0,86176166.66666667,2021-06-15
476,38756,1331,12014655,221833.33333333334,86398000.0,2021-06-16
477,45852,1356,12060507,226000.0,86624000.0,2021-06-17
478,37047,1235,12097554,205833.33333333334,86829833.33333333,2021-06-18
479,35223,1208,12132777,201333.33333333334,87031166.66666666,2021-06-19
480,42496,1596,12175273,266000.0,87297166.66666666,2021-06-20
481,37281,1134,12212554,189000.0,87486166.66666666,2021-06-21
482,33923,1117,12246477,186166.66666666666,87672333.33333333,2021-06-22
483,31014,1050,12277491,175000.0,87847333.33333333,2021-06-23
484,40462,1199,12317953,199833.33333333334,88047166.66666666,2021-06-24
485,34191,1137,12352144,189500.0,88236666.66666666,2021-06-25
486,30001,963,12382145,160500.0,88397166.66666666,2021-06-26
487,29142,914,12411287,152333.33333333334,88549499.99999999,2021-06-27
488,34826,1095,12446113,182500.0,88731999.99999999,2021-06-28
489,29690,875,12475803,145833.33333333334,88877833.33333331,2021-06-29
490,33243,1250,12509046,208333.33333333334,89086166.66666664,2021-06-30
491,32064,892,12541110,148666.66666666666,89234833.33333331,2021-07-01
492,26240,786,12567350,131000.0,89365833.33333331,2021-07-02
493,24628,758,12591978,126333.33333333333,89492166.66666664,2021-07-03
494,24026,790,12616004,131666.66666666666,89623833.33333331,2021-07-04
495,28622,924,12644626,154000.0,89777833.33333331,2021-07-05
496,23809,742,12668435,123666.66666666666,89901499.99999999,2021-07-06
497,20161,618,12688596,103000.0,90004499.99999999,2021-07-07
498,26995,816,12715591,136000.0,90140499.99999999,2021-07-08
499,19668,548,12735259,91333.33333333333,90231833.33333331,2021-07-09
500,22785,732,12758044,122000.0,90353833.33333331,2021-07-10
501,28450,1123,12786494,187166.66666666666,90540999.99999999,2021-07-11
502,25145,761,12811639,126833.33333333333,90667833.33333331,2021-07-12
503,21691,675,12833330,112500.0,90780333.33333331,2021-07-13
504,20456,698,12853786,116333.33333333333,90896666.66666664,2021-07-14
505,27191,844,12880977,140666.66666666666,91037333.33333331,2021-07-15
506,20856,638,12901833,106333.33333333333,91143666.66666664,2021-07-16
507,20515,639,12922348,106500.0,91250166.66666664,2021-07-17
508,20889,658,12943237,109666.66666666667,91359833.33333331,2021-07-18
509,22928,587,12966165,97833.33333333333,91457666.66666664,2021-07-19
510,25109,858,12991274,143000.0,91600666.66666664,2021-07-20
511,18516,515,13009790,85833.33333333333,91686499.99999997,2021-07-21
512,24854,642,13034644,107000.0,91793499.99999997,2021-07-22
513,19534,512,13054178,85333.33333333333,91878833.3333333,2021-07-23
514,18246,554,13072424,92333.33333333333,91971166.66666663,2021-07-24
515,19941,656,13092365,109333.33333333333,92080499.99999996,2021-07-25
516,19461,553,13111826,92166.66666666667,92172666.66666663,2021-07-26
517,17227,516,13129053,86000.0,92258666.66666663,2021-07-27
518,16972,525,13146025,87500.0,92346166.66666663,2021-07-28
519,21025,589,13167050,98166.66666666667,92444333.3333333,2021-07-29
520,19993,708,13187043,118000.0,92562333.3333333,2021-07-30
521,15301,528,13202344,88000.0,92650333.3333333,2021-07-31
522,15580,536,13217924,89333.33333333333,92739666.66666663,2021-08-01
523,17394,529,13235318,88166.66666666667,92827833.3333333,2021-08-02
524,14650,477,13249968,79500.0,92907333.3333333,2021-08-03
525,15847,524,13265815,87333.33333333333,92994666.66666663,2021-08-04
526,17200,488,13283015,81333.33333333333,93075999.99999996,2021-08-05
527,14359,491,13297374,81833.33333333333,93157833.33333328,2021-08-06
528,13665,476,13311039,79333.33333333333,93237166.66666661,2021-08-07
529,12469,425,13323508,70833.33333333333,93307999.99999994,2021-08-08
530,14804,512,13338312,85333.33333333333,93393333.33333327,2021-08-09
531,12850,480,13351162,80000.0,93473333.33333327,2021-08-10
532,18107,743,13369269,123833.33333333333,93597166.6666666,2021-08-11
533,17271,535,13386540,89166.66666666667,93686333.33333327,2021-08-12
534,13832,450,13400372,75000.0,93761333.33333327,2021-08-13
535,12766,457,13413138,76166.66666666667,93837499.99999994,2021-08-14
536,13717,494,13426855,82333.33333333333,93919833.33333327,2021-08-15
537,14304,464,13441159,77333.33333333333,93997166.6666666,2021-08-16
538,11865,376,13453024,62666.666666666664,94059833.33333327,2021-08-17
539,12712,452,13465736,75333.33333333333,94135166.6666666,2021-08-18
540,15678,465,13481414,77500.0,94212666.6666666,2021-08-19
541,15193,591,13496607,98500.0,94311166.6666666,2021-08-20
542,11067,340,13507674,56666.666666666664,94367833.33333327,2021-08-21
543,12166,414,13519840,69000.0,94436833.33333327,2021-08-22
544,25509,766,13545349,127666.66666666666,94564499.99999994,2021-08-23
